,ID hecho,AAA,MM,DD,VEHICULO_VICTIMA,SEXO,EDAD_VICTIMA,GRAVEDAD
14749,LC-2020-0457367,2020,7,29,CICLISTA,FEMENINO,29,SD
14750,LC-2020-0466986,2020,8,6,MOTO,MASCULINO,32,SD
14751,LC-2020-0468957,2020,8,8,AUTO,MASCULINO,63,SD
14752,LC-2020-0482445,2020,8,17,MOTO,MASCULINO,21,SD
14753,LC-2020-0489037,2020,8,21,CICLISTA,MASCULINO,51,SD
14754,LC-2020-0498119,2020,8,28,CICLISTA,MASCULINO,32,SD
14755,LC-2020-0498394,2020,8,28,MOTO,FEMENINO,19,SD
14756,LC-2020-0503960,2020,9,2,MOTO,MASCULINO,39,SD
14757,LC-2020-0512219,2020,9,9,PEATON,MASCULINO,0,SD
14758,LC-2020-0515713,2020,9,11,MOTO,MASCULINO,33,SD
14759,LC-2020-0517824,2020,9,13,MOTO,MASCULINO,28,SD
14760,LC-2020-0519491,2020,9,14,PEATON,MASCULINO,64,SD
14761,LC-2020-0531608,2020,9,22,CICLISTA,MASCULINO,29,SD
14762,LC-2020-0533131,2020,9,23,MOTO,MASCULINO,26,SD
14763,LC-2020-0543987,2020,9,30,CICLISTA,MASCULINO,35,SD
14764,LC-2020-0557230,2020,10,8,SD,MASCULINO,35,SD
14765,LC-2020-0561718,2020,10,11,PEATON,MASCULINO,47,SD
14766,LC-2020-0564070,2020,10,13,SD,MASCULINO,29,SD
14767,LC-2020-0564070,2020,10,13,SD,MASCULINO,30,SD
14768,LC-2020-0564070,2020,10,13,SD,MASCULINO,63,SD
14769,LC-2020-0567271,2020,10,15,SD,MASCULINO,0,SD
14770,LC-2020-0576116,2020,10,21,CICLISTA,FEMENINO,0,SD
14771,LC-2020-0579271,2020,10,23,MOTO,MASCULINO,42,SD
14772,LC-2020-0585954,2020,10,28,SD,MASCULINO,24,SD
14773,LC-2020-0588895,2020,10,30,SD,SD,60,SD
14774,LC-2020-0590851,2020,10,31,SD,FEMENINO,62,SD
14775,LC-2020-0593216,2020,11,2,CICLISTA,MASCULINO,25,SD
14776,LC-2020-0593216,2020,11,2,CICLISTA,MASCULINO,46,SD
14777,LC-2020-0595047,2020,11,3,CICLISTA,MASCULINO,54,SD
14778,LC-2020-0599953,2020,11,6,MOTO,MASCULINO,47,SD
14779,LC-2020-0601663,2020,11,7,CICLISTA,MASCULINO,40,SD
14780,LC-2020-0602339,2020,11,8,SD,MASCULINO,27,SD
14781,LC-2020-0612113,2020,11,13,MOTO,MASCULINO,40,SD
14782,LC-2020-0614160,2020,11,14,AUTO,SD,0,SD
14783,LC-2020-0616367,2020,11,16,MONOPATIN,FEMENINO,0,SD
14784,LC-2020-0619310,2020,11,18,MOTO,MASCULINO,27,SD
14785,LC-2020-0619783,2020,11,18,SD,SD,0,SD
14786,LC-2020-0620247,2020,11,19,CICLISTA,MASCULINO,26,SD
14787,LC-2020-0622859,2020,11,20,SD,FEMENINO,39,SD
14788,LC-2020-0624395,2020,11,21,CICLISTA,FEMENINO,29,SD
14789,LC-2020-0627821,2020,11,24,UTILITARIO,MASCULINO,37,SD
14790,LC-2020-0627821,2020,11,24,UTILITARIO,SD,25,SD
14791,LC-2020-0628475,2020,11,24,MOTO,MASCULINO,28,SD
14792,LC-2020-0633710,2020,11,28,CICLISTA,FEMENINO,27,SD
14793,LC-2020-0635237,2020,11,29,PEATON,SD,0,SD
14794,LC-2020-0644738,2020,12,5,SD,SD,0,SD
14795,LC-2020-0648060,2020,12,8,SD,FEMENINO,75,SD
14796,LC-2020-0649642,2020,12,9,SD,MASCULINO,49,SD
14797,LC-2020-0649642,2020,12,9,SD,MASCULINO,75,SD
14798,LC-2020-0649642,2020,12,9,SD,MASCULINO,22,SD
14799,LC-2020-0663155,2020,12,17,CICLISTA,MASCULINO,30,SD
14800,LC-2020-0672852,2020,12,23,SD,FEMENINO,0,SD
14801,LC-2020-0675385,2020,12,25,SD,MASCULINO,20,SD
14802,LC-2020-0675385,2020,12,25,SD,MASCULINO,30,SD
14803,LC-2020-0675385,2020,12,25,SD,FEMENINO,19,SD
14804,LC-2020-0677517,2020,12,27,MONOPATIN,MASCULINO,53,SD
14805,LC-2020-0682125,2020,12,30,SD,FEMENINO,32,SD
14806,LC-2020-0000125,2020,1,1,MOTO,MASCULINO,27,SD
14807,LC-2020-0001632,2020,1,2,MOTO,MASCULINO,24,SD
14808,LC-2020-0001632,2020,1,2,MOTO,FEMENINO,44,SD
14809,LC-2020-0003142,2020,1,2,CICLISTA,MASCULINO,33,SD
14810,LC-2020-0006279,2020,1,3,MOTO,MASCULINO,47,SD
14811,LC-2020-0007964,2020,1,5,PEATON,MASCULINO,26,GRAVE
14812,LC-2020-0014239,2020,1,7,MOTO,MASCULINO,32,SD
14813,LC-2020-0018025,2020,1,9,TRANSPORTE PUBLICO,FEMENINO,43,SD
14814,LC-2020-0018404,2020,1,9,SD,SD,0,SD
14815,LC-2020-0018621,2020,1,9,MOTO,SD,0,SD
14816,LC-2020-0019737,2020,1,9,AUTO,MASCULINO,48,SD
14817,LC-2020-0021826,2020,1,10,MONOPATIN,MASCULINO,35,SD
14818,LC-2020-0021832,2020,1,10,PEATON,FEMENINO,88,SD
14819,LC-2020-0027260,2020,1,13,CICLISTA,FEMENINO,0,SD
14820,LC-2020-0027710,2020,1,14,MOTO,MASCULINO,39,SD
14821,LC-2020-0027710,2020,1,14,MOTO,FEMENINO,24,SD
14822,LC-2020-0027710,2020,1,14,MOTO,MASCULINO,34,SD
14823,LC-2020-0027710,2020,1,14,MOTO,MASCULINO,38,SD
14824,LC-2020-0028237,2020,1,14,TRANSPORTE PUBLICO,MASCULINO,22,SD
14825,LC-2020-0028237,2020,1,14,TRANSPORTE PUBLICO,MASCULINO,29,SD
14826,LC-2020-0028237,2020,1,14,TRANSPORTE PUBLICO,FEMENINO,50,SD
14827,LC-2020-0033108,2020,1,16,MOTO,MASCULINO,36,SD
14828,LC-2020-0034952,2020,1,17,TRANSPORTE PUBLICO,FEMENINO,59,SD
14829,LC-2020-0037204,2020,1,18,SD,SD,0,SD
14830,LC-2020-0039255,2020,1,19,SD,FEMENINO,73,GRAVE
14831,LC-2020-0042839,2020,1,21,MOTO,MASCULINO,30,SD
14832,LC-2020-0044629,2020,1,21,SD,MASCULINO,0,SD
14833,LC-2020-0046766,2020,1,22,SD,MASCULINO,23,SD
14834,LC-2020-0049803,2020,1,24,MOTO,MASCULINO,38,SD
14835,LC-2020-0051725,2020,1,24,SD,MASCULINO,34,SD
14836,LC-2020-0052884,2020,1,25,SD,FEMENINO,3,SD
14837,LC-2020-0052884,2020,1,25,SD,MASCULINO,37,SD
14838,LC-2020-0053121,2020,1,25,MOTO,MASCULINO,35,SD
14839,LC-2020-0053237,2020,1,25,SD,MASCULINO,51,SD
14840,LC-2020-0053521,2020,1,26,PEATON,SD,0,SD
14841,LC-2020-0057450,2020,1,28,SD,MASCULINO,0,SD
14842,LC-2020-0057450,2020,1,28,SD,MASCULINO,39,SD
14843,LC-2020-0061588,2020,1,29,MOTO,MASCULINO,39,SD
14844,LC-2020-0064877,2020,1,30,PEATON,MASCULINO,31,SD
14845,LC-2020-0066404,2020,1,31,TAXI,MASCULINO,61,SD
14846,LC-2020-0066597,2020,1,31,MOTO,SD,25,SD
14847,LC-2020-0067026,2020,1,31,MOTO,MASCULINO,55,SD
14848,LC-2020-0067413,2020,1,31,CICLISTA,MASCULINO,32,SD
14849,LC-2020-0068518,2020,2,1,MOTO,MASCULINO,43,SD
14850,LC-2020-0069427,2020,2,2,TAXI,MASCULINO,49,SD
14851,LC-2020-0072615,2020,2,3,SD,SD,0,SD
14852,LC-2020-0072887,2020,2,4,PEATON,SD,0,SD
14853,LC-2020-0075334,2020,2,4,TAXI,SD,0,SD
14854,LC-2020-0075593,2020,2,5,TAXI,MASCULINO,68,SD
14855,LC-2020-0075593,2020,2,5,TAXI,MASCULINO,43,SD
14856,LC-2020-0075886,2020,2,5,AUTO,SD,0,SD
14857,LC-2020-0076671,2020,2,5,MOTO,MASCULINO,42,SD
14858,LC-2020-0078862,2020,2,6,TRANSPORTE PUBLICO,FEMENINO,30,SD
14859,LC-2020-0083576,2020,2,8,PEATON,SD,0,SD
14860,LC-2020-0084687,2020,2,9,TAXI,MASCULINO,60,SD
14861,LC-2020-0085430,2020,2,9,PEATON,MASCULINO,38,SD
14862,LC-2020-0087427,2020,2,10,MOTO,MASCULINO,35,SD
14863,LC-2020-0089725,2020,2,11,TRANSPORTE PUBLICO,SD,0,SD
14864,LC-2020-0097854,2020,2,14,TRANSPORTE PUBLICO,SD,0,SD
14865,LC-2020-0100823,2020,2,15,MOTO,MASCULINO,31,SD
14866,LC-2020-0103635,2020,2,17,MOTO,MASCULINO,23,SD
14867,LC-2020-0103952,2020,2,17,MOTO,MASCULINO,45,SD
14868,LC-2020-0106004,2020,2,18,TAXI,MASCULINO,51,SD
14869,LC-2020-0109912,2020,2,19,TRANSPORTE PUBLICO,FEMENINO,38,SD
14870,LC-2020-0111982,2020,2,20,PEATON,FEMENINO,21,SD
14871,LC-2020-0112727,2020,2,20,PEATON,SD,0,SD
14872,LC-2020-0115224,2020,2,21,MOTO,MASCULINO,26,SD
14873,LC-2020-0124384,2020,2,26,MOTO,MASCULINO,40,SD
14874,LC-2020-0130288,2020,2,29,MOTO,MASCULINO,28,SD
14875,LC-2020-0131512,2020,2,29,MOTO,MASCULINO,26,SD
14876,LC-2020-0132515,2020,3,1,PEATON,FEMENINO,57,SD
14877,LC-2020-0134996,2020,3,2,PEATON,MASCULINO,61,SD
14878,LC-2020-0135576,2020,3,2,MOTO,MASCULINO,56,SD
14879,LC-2020-0135825,2020,3,2,MOTO,MASCULINO,46,GRAVE
14880,LC-2020-0136504,2020,3,3,MOTO,SD,0,SD
14881,LC-2020-0138194,2020,3,3,MOTO,MASCULINO,33,SD
14882,LC-2020-0140649,2020,3,4,PEATON,MASCULINO,24,SD
14883,LC-2020-0143114,2020,3,5,MOTO,MASCULINO,45,SD
14884,LC-2020-0143114,2020,3,5,MOTO,SD,0,SD
14885,LC-2020-0146845,2020,3,6,MOTO,SD,0,SD
14886,LC-2020-0148670,2020,3,7,PEATON,MASCULINO,0,SD
14887,LC-2020-0148886,2020,3,7,CICLISTA,SD,0,SD
14888,LC-2020-0150015,2020,3,8,MOTO,MASCULINO,49,SD
14889,LC-2020-0150015,2020,3,8,MOTO,MASCULINO,30,SD
14890,LC-2020-0152252,2020,3,9,PEATON,FEMENINO,29,SD
14891,LC-2020-0156093,2020,3,10,TRANSPORTE PUBLICO,SD,0,SD
14892,LC-2020-0160592,2020,3,12,PEATON,FEMENINO,58,SD
14893,LC-2020-0163411,2020,3,13,PEATON,FEMENINO,72,SD
14894,LC-2020-0165288,2020,3,14,AUTO,FEMENINO,27,SD
14895,LC-2020-0165828,2020,3,15,CICLISTA,SD,0,SD
14896,LC-2020-0168756,2020,3,16,MOTO,MASCULINO,29,SD
14897,LC-2020-0170699,2020,3,17,PEATON,MASCULINO,28,SD
14898,LC-2020-0172104,2020,3,18,MOTO,SD,0,SD
14899,LC-2020-0172937,2020,3,18,MOTO,MASCULINO,27,SD
14900,LC-2020-0174028,2020,3,19,PEATON,MASCULINO,62,SD
14901,LC-2020-0174751,2020,3,19,MOTO,FEMENINO,46,SD
14902,LC-2020-0176371,2020,3,21,AUTO,MASCULINO,40,SD
14903,LC-2020-0183986,2020,3,30,MOTO,MASCULINO,32,SD
14904,LC-2020-0192686,2020,4,8,SD,FEMENINO,83,SD
14905,LC-2020-0194682,2020,4,10,MOTO,SD,0,SD
14906,LC-2020-0204607,2020,4,20,MOVIL,SD,0,SD
14907,LC-2020-0204899,2020,4,21,AUTO,SD,0,SD
14908,LC-2020-0207514,2020,4,22,UTILITARIO,MASCULINO,35,SD
14909,LC-2020-0207514,2020,4,22,UTILITARIO,MASCULINO,26,SD
14910,LC-2020-0208361,2020,4,23,CICLISTA,MASCULINO,43,SD
14911,LC-2020-0208757,2020,4,23,MOTO,MASCULINO,24,SD
14912,LC-2020-0208758,2020,4,23,PEATON,SD,0,SD
14913,LC-2020-0221448,2020,4,29,SD,SD,0,SD
14914,LC-2020-0221454,2020,4,29,MOTO,MASCULINO,44,SD
14915,LC-2020-0224429,2020,5,2,AUTO,MASCULINO,25,SD
14916,LC-2020-0226640,2020,5,4,PEATON,MASCULINO,44,SD
14917,LC-2020-0233494,2020,5,9,MOTO,MASCULINO,24,SD
14918,LC-2020-0233917,2020,5,10,MOTO,MASCULINO,28,SD
14919,LC-2020-0235180,2020,5,11,PEATON,FEMENINO,69,SD
14920,LC-2020-0235500,2020,5,11,MOTO,MASCULINO,48,SD
14921,LC-2020-0240580,2020,5,14,MOTO,MASCULINO,48,SD
14922,LC-2020-0241929,2020,5,15,MOTO,MASCULINO,37,SD
14923,LC-2020-0262663,2020,5,28,SD,SD,0,SD
14924,LC-2020-0262729,2020,5,28,CICLISTA,SD,0,SD
14925,LC-2020-0272648,2020,6,2,CICLISTA,MASCULINO,27,SD
14926,LC-2020-0273694,2020,6,2,TRANSPORTE PUBLICO,FEMENINO,43,SD
14927,LC-2020-0278034,2020,6,4,MOTO,MASCULINO,33,SD
14928,LC-2020-0289748,2020,6,9,MOTO,MASCULINO,39,SD
14929,LC-2020-0290888,2020,6,10,SD,FEMENINO,26,SD
14930,LC-2020-0291121,2020,6,10,CICLISTA,FEMENINO,34,SD
14931,LC-2020-0291121,2020,6,10,CICLISTA,MASCULINO,29,SD
14932,LC-2020-0296019,2020,6,12,MOTO,FEMENINO,28,SD
14933,LC-2020-0303862,2020,6,15,SD,FEMENINO,34,SD
14934,LC-2020-0310214,2020,6,16,CICLISTA,MASCULINO,41,SD
14935,LC-2020-0310461,2020,6,16,CICLISTA,FEMENINO,40,SD
14936,LC-2020-0312885,2020,6,17,MOTO,SD,0,SD
14937,LC-2020-0313081,2020,6,17,PEATON,FEMENINO,81,SD
14938,LC-2020-0313350,2020,6,17,MOTO,MASCULINO,25,SD
14939,LC-2020-0315424,2020,6,18,PEATON,FEMENINO,53,GRAVE
14940,LC-2020-0319880,2020,6,20,CICLISTA,SD,0,SD
14941,LC-2020-0361673,2020,6,23,SD,FEMENINO,86,SD
14942,LC-2020-0361697,2020,6,23,PEATON,FEMENINO,25,GRAVE
14943,LC-2020-0361697,2020,6,23,PEATON,FEMENINO,21,SD
14944,LC-2020-0365340,2020,6,25,PEATON,MASCULINO,29,SD
14945,LC-2020-0377600,2020,6,29,MOTO,MASCULINO,27,SD
14946,LC-2020-0377607,2020,6,29,MOTO,MASCULINO,26,SD
14947,LC-2020-0378334,2020,6,30,PEATON,FEMENINO,65,SD
14948,LC-2020-0414511,2020,7,6,CICLISTA,MASCULINO,22,SD
14949,LC-2020-0419819,2020,7,8,CICLISTA,MASCULINO,27,SD
14950,LC-2020-0425830,2020,7,10,PEATON,MASCULINO,88,SD
14951,LC-2020-0433565,2020,7,14,MOTO,MASCULINO,51,SD
14952,LC-2020-0440547,2020,7,17,PEATON,FEMENINO,51,SD
14953,LC-2020-0447758,2020,7,22,SD,FEMENINO,76,SD
14954,LC-2020-0449932,2020,7,24,MOTO,MASCULINO,22,SD
14955,LC-2020-0451043,2020,7,25,MOTO,MASCULINO,0,SD
14956,LC-2020-0452836,2020,7,27,MOTO,SD,0,SD
14957,LC-2020-0453027,2020,7,27,MOTO,FEMENINO,26,SD
14958,LC-2020-0457265,2020,7,29,MOTO,MASCULINO,20,SD
14959,LC-2020-0457265,2020,7,29,MOTO,MASCULINO,28,SD
14960,LC-2020-0457387,2020,7,29,MOTO,MASCULINO,23,SD
14961,LC-2020-0457519,2020,7,30,MOTO,MASCULINO,29,SD
14962,LC-2020-0458844,2020,7,31,MOTO,FEMENINO,46,SD
14963,LC-2020-0461057,2020,8,2,AUTO,FEMENINO,55,SD
14964,LC-2020-0467405,2020,8,6,TAXI,FEMENINO,72,SD
14965,LC-2020-0473483,2020,8,11,MOTO,MASCULINO,32,SD
14966,LC-2020-0477070,2020,8,12,PEATON,FEMENINO,65,SD
14967,LC-2020-0477375,2020,8,12,AUTO,MASCULINO,38,SD
14968,LC-2020-0485611,2020,8,19,TRANSPORTE PUBLICO,FEMENINO,59,SD
14969,LC-2020-0488898,2020,8,21,PEATON,MASCULINO,0,SD
14970,LC-2020-0489047,2020,8,21,MOTO,MASCULINO,32,SD
14971,LC-2020-0490092,2020,8,22,MOTO,MASCULINO,28,SD
14972,LC-2020-0492265,2020,8,24,AUTO,FEMENINO,31,SD
14973,LC-2020-0493569,2020,8,25,MOTO,MASCULINO,44,SD
14974,LC-2020-0497160,2020,8,28,AUTO,MASCULINO,40,SD
14975,LC-2020-0498592,2020,8,29,MOTO,MASCULINO,24,SD
14976,LC-2020-0502186,2020,9,1,AUTO,SD,0,SD
14977,LC-2020-0502186,2020,9,1,AUTO,MASCULINO,26,SD
14978,LC-2020-0502930,2020,9,1,PEATON,FEMENINO,34,SD
14979,LC-2020-0505254,2020,9,3,MOTO,MASCULINO,37,SD
14980,LC-2020-0506327,2020,9,4,SD,MASCULINO,30,SD
14981,LC-2020-0506992,2020,9,4,MOTO,MASCULINO,21,SD
14982,LC-2020-0508229,2020,9,6,AUTO,MASCULINO,16,SD
14983,LC-2020-0508229,2020,9,6,AUTO,MASCULINO,42,SD
14984,LC-2020-0517618,2020,9,12,MOTO,MASCULINO,20,SD
14985,LC-2020-0517618,2020,9,12,MOTO,MASCULINO,21,SD
14986,LC-2020-0518983,2020,9,14,PEATON,SD,0,SD
14987,LC-2020-0520962,2020,9,15,MOTO,MASCULINO,23,SD
14988,LC-2020-0523252,2020,9,16,MOTO,MASCULINO,29,SD
14989,LC-2020-0527154,2020,9,19,AUTO,FEMENINO,33,SD
14990,LC-2020-0527154,2020,9,19,AUTO,MASCULINO,31,SD
14991,LC-2020-0528017,2020,9,20,MOTO,SD,0,SD
14992,LC-2020-0528017,2020,9,20,MOTO,FEMENINO,21,SD
14993,LC-2020-0530834,2020,9,22,PEATON,FEMENINO,24,SD
14994,LC-2020-0535849,2020,9,25,AUTO,FEMENINO,31,SD
14995,LC-2020-0537349,2020,9,26,MOTO,MASCULINO,39,SD
14996,LC-2020-0537349,2020,9,26,MOTO,MASCULINO,26,SD
14997,LC-2020-0537392,2020,9,26,MOTO,MASCULINO,30,SD
14998,LC-2020-0537812,2020,9,26,PEATON,FEMENINO,40,SD
14999,LC-2020-0537812,2020,9,26,PEATON,MASCULINO,45,SD
15000,LC-2020-0538172,2020,9,26,MOTO,MASCULINO,31,SD
15001,LC-2020-0539339,2020,9,28,PEATON,FEMENINO,42,SD
15002,LC-2020-0540313,2020,9,28,MOTO,MASCULINO,45,SD
15003,LC-2020-0541157,2020,9,29,PEATON,SD,0,SD
15004,LC-2020-0541441,2020,9,29,CICLISTA,SD,0,SD
15005,LC-2020-0542893,2020,9,29,CICLISTA,FEMENINO,51,SD
15006,LC-2020-0547880,2020,10,2,SD,SD,0,SD
15007,LC-2020-0547999,2020,10,2,SD,FEMENINO,0,SD
15008,LC-2020-0548623,2020,10,2,SD,FEMENINO,66,SD
15009,LC-2020-0548623,2020,10,2,SD,MASCULINO,31,SD
15010,LC-2020-0552563,2020,10,6,SD,MASCULINO,52,SD
15011,LC-2020-0552563,2020,10,6,SD,MASCULINO,54,SD
15012,LC-2020-0552711,2020,10,6,SD,MASCULINO,22,SD
15013,LC-2020-0552711,2020,10,6,SD,MASCULINO,29,SD
15014,LC-2020-0552939,2020,10,6,SD,MASCULINO,33,SD
15015,LC-2020-0553325,2020,10,6,SD,FEMENINO,87,SD
15016,LC-2020-0553371,2020,10,6,SD,MASCULINO,48,SD
15017,LC-2020-0554794,2020,10,7,SD,MASCULINO,29,SD
15018,LC-2020-0554922,2020,10,7,SD,FEMENINO,30,SD
15019,LC-2020-0556663,2020,10,8,SD,MASCULINO,55,SD
15020,LC-2020-0557399,2020,10,8,SD,MASCULINO,0,SD
15021,LC-2020-0557529,2020,10,8,SD,MASCULINO,44,SD
15022,LC-2020-0563896,2020,10,13,SD,MASCULINO,37,SD
15023,LC-2020-0568827,2020,10,16,SD,MASCULINO,35,SD
15024,LC-2020-0575788,2020,10,21,SD,FEMENINO,37,SD
15025,LC-2020-0577801,2020,10,22,SD,MASCULINO,22,SD
15026,LC-2020-0579838,2020,10,24,SD,SD,25,SD
15027,LC-2020-0582146,2020,10,26,SD,MASCULINO,24,SD
15028,LC-2020-0588186,2020,10,29,SD,SD,0,SD
15029,LC-2020-0589729,2020,10,30,SD,FEMENINO,74,SD
15030,LC-2020-0590279,2020,10,31,SD,MASCULINO,35,GRAVE
15031,LC-2020-0590944,2020,10,31,SD,MASCULINO,27,SD
15032,LC-2020-0591223,2020,10,31,SD,SD,0,SD
15033,LC-2020-0594841,2020,11,3,AUTO,FEMENINO,43,SD
15034,LC-2020-0594841,2020,11,3,AUTO,MASCULINO,58,SD
15035,LC-2020-0595118,2020,11,3,MOTO,FEMENINO,43,SD
15036,LC-2020-0597069,2020,11,4,CICLISTA,FEMENINO,23,SD
15037,LC-2020-0597318,2020,11,4,SD,SD,47,SD
15038,LC-2020-0597676,2020,11,4,MOTO,MASCULINO,35,SD
15039,LC-2020-0607544,2020,11,11,MOTO,SD,0,SD
15040,LC-2020-0610965,2020,11,13,MOTO,MASCULINO,35,SD
15041,LC-2020-0612124,2020,11,13,MOTO,MASCULINO,36,SD
15042,LC-2020-0612977,2020,11,13,MOTO,FEMENINO,30,SD
15043,LC-2020-0612977,2020,11,13,MOTO,MASCULINO,48,SD
15044,LC-2020-0614376,2020,11,15,MOTO,MASCULINO,36,SD
15045,LC-2020-0615148,2020,11,15,MOTO,MASCULINO,27,SD
15046,LC-2020-0615148,2020,11,15,MOTO,SD,0,SD
15047,LC-2020-0616522,2020,11,16,SD,MASCULINO,56,SD
15048,LC-2020-0621521,2020,11,19,TRANSPORTE PUBLICO,FEMENINO,26,SD
15049,LC-2020-0621737,2020,11,19,SD,SD,0,SD
15050,LC-2020-0621826,2020,11,19,SD,MASCULINO,23,SD
15051,LC-2020-0623161,2020,11,20,PEATON,FEMENINO,42,SD
15052,LC-2020-0623809,2020,11,21,TRANSPORTE PUBLICO,SD,22,SD
15053,LC-2020-0624517,2020,11,21,CAMION,MASCULINO,49,SD
15054,LC-2020-0624517,2020,11,21,CAMION,MASCULINO,41,SD
15055,LC-2020-0625504,2020,11,22,MOTO,MASCULINO,0,SD
15056,LC-2020-0628555,2020,11,25,PEATON,FEMENINO,21,SD
15057,LC-2020-0631162,2020,11,26,TRANSPORTE PUBLICO,FEMENINO,47,SD
15058,LC-2020-0631333,2020,11,26,CICLISTA,MASCULINO,0,SD
15059,LC-2020-0633157,2020,11,27,MOTO,MASCULINO,36,SD
15060,LC-2020-0638199,2020,12,1,SD,MASCULINO,68,SD
15061,LC-2020-0641065,2020,12,3,MOTO,MASCULINO,46,SD
15062,LC-2020-0641333,2020,12,3,SD,MASCULINO,25,SD
15063,LC-2020-0642343,2020,12,3,CICLISTA,MASCULINO,22,SD
15064,LC-2020-0642436,2020,12,3,TRANSPORTE PUBLICO,SD,0,SD
15065,LC-2020-0645571,2020,12,5,SD,MASCULINO,41,SD
15066,LC-2020-0646735,2020,12,7,SD,FEMENINO,46,SD
15067,LC-2020-0646735,2020,12,7,SD,MASCULINO,53,SD
15068,LC-2020-0649813,2020,12,9,SD,FEMENINO,33,SD
15069,LC-2020-0649813,2020,12,9,SD,MASCULINO,57,SD
15070,LC-2020-0649813,2020,12,9,SD,MASCULINO,14,SD
15071,LC-2020-0650054,2020,12,9,SD,MASCULINO,49,SD
15072,LC-2020-0653499,2020,12,11,SD,MASCULINO,36,SD
15073,LC-2020-0655750,2020,12,13,SD,FEMENINO,32,SD
15074,LC-2020-0660795,2020,12,16,SD,MASCULINO,31,SD
15075,LC-2020-0662097,2020,12,16,SD,SD,0,SD
15076,LC-2020-0662203,2020,12,16,SD,MASCULINO,19,SD
15077,LC-2020-0662203,2020,12,16,SD,MASCULINO,71,SD
15078,LC-2020-0662969,2020,12,17,SD,FEMENINO,67,SD
15079,LC-2020-0664882,2020,12,18,SD,MASCULINO,20,SD
15080,LC-2020-0666621,2020,12,19,SD,MASCULINO,26,SD
15081,LC-2020-0667189,2020,12,19,SD,MASCULINO,43,SD
15082,LC-2020-0667287,2020,12,19,SD,MASCULINO,25,SD
15083,LC-2020-0669106,2020,12,21,SD,SD,0,SD
15084,LC-2020-0669106,2020,12,21,SD,MASCULINO,69,SD
15085,LC-2020-0670345,2020,12,22,SD,MASCULINO,40,SD
15086,LC-2020-0672273,2020,12,23,SD,SD,0,SD
15087,LC-2020-0672301,2020,12,23,SD,MASCULINO,32,SD
15088,LC-2020-0674720,2020,12,24,SD,FEMENINO,63,SD
15089,LC-2020-0677792,2020,12,28,SD,MASCULINO,27,SD
15090,LC-2020-0682745,2020,12,30,SD,MASCULINO,44,SD
15091,LC-2020-0684128,2020,12,31,SD,MASCULINO,30,SD
15092,LC-2020-0684631,2020,12,31,SD,MASCULINO,40,SD
15093,LC-2020-0684755,2020,12,31,SD,SD,0,SD
15094,LC-2020-0008730,2020,1,5,MOTO,FEMENINO,28,SD
15095,LC-2020-0026672,2020,1,13,MOTO,MASCULINO,43,SD
15096,LC-2020-0038878,2020,1,19,TAXI,MASCULINO,36,SD
15097,LC-2020-0042021,2020,1,20,MOTO,MASCULINO,30,SD
15098,LC-2020-0044525,2020,1,21,MOTO,MASCULINO,37,SD
15099,LC-2020-0048816,2020,1,23,MOTO,MASCULINO,0,SD
15100,LC-2020-0048965,2020,1,23,MOTO,MASCULINO,53,SD
15101,LC-2020-0052848,2020,1,25,MOVIL,FEMENINO,29,SD
15102,LC-2020-0052848,2020,1,25,MOVIL,MASCULINO,41,SD
15103,LC-2020-0052848,2020,1,25,MOVIL,MASCULINO,34,SD
15104,LC-2020-0052848,2020,1,25,MOVIL,MASCULINO,45,SD
15105,LC-2020-0054395,2020,1,26,MOTO,MASCULINO,38,SD
15106,LC-2020-0059227,2020,1,28,MOTO,MASCULINO,36,SD
15107,LC-2020-0064106,2020,1,30,PEATON,MASCULINO,82,SD
15108,LC-2020-0074244,2020,2,4,PEATON,FEMENINO,75,SD
15109,LC-2020-0081675,2020,2,7,MOTO,MASCULINO,31,SD
15110,LC-2020-0082750,2020,2,7,PEATON,MASCULINO,31,SD
15111,LC-2020-0083137,2020,2,8,MOTO,MASCULINO,30,SD
15112,LC-2020-0083558,2020,2,8,MOTO,MASCULINO,0,SD
15113,LC-2020-0091137,2020,2,12,CICLISTA,FEMENINO,20,SD
15114,LC-2020-0095637,2020,2,13,MOTO,SD,0,SD
15115,LC-2020-0096444,2020,2,13,CICLISTA,MASCULINO,22,SD
15116,LC-2020-0100950,2020,2,15,PEATON,MASCULINO,22,SD
15117,LC-2020-0101598,2020,2,16,CICLISTA,FEMENINO,0,SD
15118,LC-2020-0106898,2020,2,18,SD,FEMENINO,22,SD
15119,LC-2020-0112632,2020,2,20,UTILITARIO,MASCULINO,45,SD
15120,LC-2020-0115946,2020,2,21,CICLISTA,SD,0,SD
15121,LC-2020-0117898,2020,2,23,AUTO,SD,0,SD
15122,LC-2020-0118658,2020,2,23,PEATON,MASCULINO,37,SD
15123,LC-2020-0123078,2020,2,26,MOTO,MASCULINO,24,SD
15124,LC-2020-0124101,2020,2,26,SD,SD,0,SD
15125,LC-2020-0127036,2020,2,27,SD,FEMENINO,67,SD
15126,LC-2020-0127087,2020,2,27,CICLISTA,FEMENINO,40,SD
15127,LC-2020-0129470,2020,2,28,CICLISTA,SD,0,SD
15128,LC-2020-0129630,2020,2,28,MOTO,MASCULINO,43,SD
15129,LC-2020-0132064,2020,3,1,TAXI,MASCULINO,39,SD
